"No","year","month","day","hour","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","wd","WSPM","station"
40,2013,3,2,15,38,41,49,58,900,38,2.9,1020.9,-16.8,0,"WSW",1.2,"Changping"
41,2013,3,2,16,42,49,49,62,900,35,2.5,1020.6,-17.1,0,"WNW",0.5,"Changping"
42,2013,3,2,17,44,50,50,66,900,31,2.1,1020.2,-16.4,0,"E",0.7,"Changping"
43,2013,3,2,18,44,55,50,73,900,23,1.5,1020.4,-16,0,"NE",0.7,"Changping"
44,2013,3,2,19,47,60,34,76,1000,18,0.3,1020,-15.3,0,"NE",0.6,"Changping"
45,2013,3,2,20,52,65,43,84,1300,12,0,1019.9,-15.2,0,"NE",0.2,"Changping"
46,2013,3,2,21,69,76,51,82,1700,9,-1.2,1019.7,-13.7,0,"N",1,"Changping"
47,2013,3,2,22,72,83,49,82,1600,8,-2.1,1019.1,-13.3,0,"NNE",0.4,"Changping"
48,2013,3,2,23,62,71,68,87,2000,9,-2.2,1018.2,-13.4,0,"NNE",1.1,"Changping"
49,2013,3,3,0,73,87,41,76,1500,7,-2.4,1017.4,-13,0,"N",1,"Changping"
50,2013,3,3,1,50,60,36,73,1399,7,-3.8,1016.5,-12.2,0,"NNW",1.4,"Changping"
51,2013,3,3,2,60,62,37,75,1500,7,-3.8,1015.1,-12.7,0,"NNE",0.8,"Changping"
52,2013,3,3,3,60,63,41,74,1600,7,-4,1014.1,-13.4,0,"NE",0.7,"Changping"
53,2013,3,3,4,64,66,31,69,1200,6,-4.8,1013.6,-13.2,0,"NNE",0.2,"Changping"
54,2013,3,3,5,56,58,34,71,1300,6,-5.6,1013.2,-13,0,"ENE",0.5,"Changping"
55,2013,3,3,6,53,59,24,68,1399,6,-5.7,1013.2,-13.1,0,"NE",0,"Changping"
56,2013,3,3,7,52,62,25,68,1700,6,-3.3,1013.5,-12.8,0,"NE",0.8,"Changping"
57,2013,3,3,8,58,75,51,71,2399,12,-0.3,1012.8,-11.4,0,"NNW",0.5,"Changping"
58,2013,3,3,9,81,106,69,72,2000,15,3.4,1012.5,-12.6,0,"SSE",0.8,"Changping"
59,2013,3,3,10,84,101,78,84,2200,17,6.5,1011.4,-12.2,0,"SE",2.1,"Changping"
60,2013,3,3,11,106,148,91,93,1899,20,9,1010.4,-11.6,0,"ESE",1.4,"Changping"
61,2013,3,3,12,110,135,78,89,1800,24,12.2,1009.1,-13.7,0,"SE",1.8,"Changping"
62,2013,3,3,13,113,151,64,80,1500,30,15.6,1007.5,-13.8,0,"NW",5.4,"Changping"
63,2013,3,3,14,100,151,36,53,1000,52,16.6,1006.9,-14.1,0,"NW",5.3,"Changping"
64,2013,3,3,15,68,128,14,20,400,78,17,1006.8,-14.9,0,"NW",2.3,"Changping"
65,2013,3,3,16,32,90,10,16,400,82,16.1,1006.9,-14.4,0,"ENE",0.7,"Changping"
66,2013,3,3,17,21,71,27,21,400,76,13.9,1007.6,-14.1,0,"SSE",0.6,"Changping"
67,2013,3,3,18,16,33,17,22,400,72,12.4,1009,-14.4,0,"E",0.8,"Changping"
68,2013,3,3,19,18,43,12,35,600,59,8.9,1010,-13.5,0,"NW",0.9,"Changping"
69,2013,3,3,20,24,56,27,46,800,45,7.7,1010.1,-12.2,0,"ENE",0.5,"Changping"
70,2013,3,3,21,29,55,27,42,700,47,6.9,1010.6,-12.3,0,"N",0.7,"Changping"
71,2013,3,3,22,23,46,25,69,1300,19,6.8,1011.2,-11.9,0,"NE",1.5,"Changping"
72,2013,3,3,23,30,78,14,24,700,52,8.6,1012.1,-11.4,0,"NE",2,"Changping"
73,2013,3,4,0,25,42,30,22,400,57,9.2,1013.2,-12.6,0,"ENE",2.4,"Changping"
74,2013,3,4,1,16,38,24,13,300,72,7.3,1014.2,-12.5,0,"NE",2.1,"Changping"
75,2013,3,4,2,8,31,29,14,300,74,6.1,1014.4,-13.5,0,"NW",1.4,"Changping"
76,2013,3,4,3,6,20,4,10,400,76,6.6,1014.2,-14.8,0,"N",4,"Changping"
77,2013,3,4,4,7,13,3,10,300,80,4.8,1014.6,-12.2,0,"NW",2.6,"Changping"
78,2013,3,4,5,3,14,31,46,600,38,5.4,1015.4,-12.1,0,"NW",4.7,"Changping"
79,2013,3,4,6,10,24,43,43,500,39,4.2,1016.1,-12.3,0,"N",3,"Changping"
80,2013,3,4,7,12,28,38,38,700,42,6.3,1016.8,-12.3,0,"N",0.8,"Changping"
81,2013,3,4,8,12,32,29,34,700,48,8.9,1017.4,-12.9,0,"ENE",1.6,"Changping"
82,2013,3,4,9,16,29,21,19,500,65,10.2,1017.6,-13.8,0,"NW",3.8,"Changping"
83,2013,3,4,10,14,23,16,12,400,76,11.4,1017.1,-14.4,0,"NNW",4.2,"Changping"
84,2013,3,4,11,7,16,7,11,400,80,12.7,1016.6,-15.1,0,"NNW",4.4,"Changping"
85,2013,3,4,12,8,22,6,9,400,85,14.6,1015.4,-14.6,0,"NNW",3.5,"Changping"
86,2013,3,4,13,14,16,7,9,400,89,15.1,1014.2,-15.2,0,"NNW",3.4,"Changping"
87,2013,3,4,14,11,13,14,11,400,91,16.1,1013.1,-16.9,0,"NW",3,"Changping"
88,2013,3,4,15,21,24,11,10,400,95,16.1,1012.5,-16.9,0,"NW",2.3,"Changping"
89,2013,3,4,16,10,17,10,12,400,92,14.8,1012,-14.4,0,"SSW",3.3,"Changping"
90,2013,3,4,17,13,15,8,21,400,86,12.9,1012.4,-14,0,"SSW",2.6,"Changping"
91,2013,3,4,18,17,29,14,40,500,81,11.3,1012.7,-13.7,0,"SSW",1.2,"Changping"
92,2013,3,4,19,32,54,39,63,700,57,8.7,1013.2,-12.5,0,"ENE",0.5,"Changping"
93,2013,3,4,20,43,71,66,91,1100,25,5.9,1013.4,-11.7,0,"ENE",0.2,"Changping"
94,2013,3,4,21,64,99,41,88,1500,18,4.9,1013.4,-11.7,0,"ESE",0.8,"Changping"
95,2013,3,4,22,76,123,25,57,1100,34,4,1013.2,-11.6,0,"E",0.6,"Changping"
96,2013,3,4,23,54,75,21,43,1200,95,4.2,1012.6,-11.5,0,"ESE",0.8,"Changping"
97,2013,3,5,0,57,69,20,37,900,95,2.8,1012.1,-11.2,0,"ENE",0.4,"Changping"
98,2013,3,5,1,48,57,38,66,1600,95,1.8,1011.7,-11,0,"NNE",0.6,"Changping"
99,2013,3,5,2,65,99,32,54,1399,95,0.8,1011.4,-10.7,0,"N",0.6,"Changping"
100,2013,3,5,3,60,75,20,36,1100,95,0.2,1011,-10.4,0,"N",0.2,"Changping"
101,2013,3,5,4,46,54,40,75,2299,95,-0.1,1010.7,-10.1,0,"N",0.8,"Changping"
102,2013,3,5,5,72,113,33,61,1600,95,-0.4,1010.9,-9.6,0,"NNE",0,"Changping"
103,2013,3,5,6,56,78,31,53,1100,95,-1,1010.6,-9.4,0,"NE",0.8,"Changping"
104,2013,3,5,7,51,66,34,69,2000,95,1.2,1010.4,-9.4,0,"NE",0,"Changping"
105,2013,3,5,8,68,105,40,66,1600,95,6,1010.1,-10.7,0,"SW",0.8,"Changping"
106,2013,3,5,9,68,92,64,75,1899,95,7.8,1009.5,-10.6,0,"SW",1,"Changping"
107,2013,3,5,10,87,117,81,92,2000,95,9.3,1008.7,-9.3,0,"ESE",1.4,"Changping"
108,2013,3,5,11,107,160,66,80,1500,95,11,1007.8,-9.4,0,"SW",1.9,"Changping"
109,2013,3,5,12,109,139,52,65,1399,55,12.1,1006.5,-9,0,"ENE",0.4,"Changping"
110,2013,3,5,13,118,133,56,55,1300,95,13.2,1005.1,-8.1,0,"SSW",0.9,"Changping"
111,2013,3,5,14,126,127,57,60,1300,95,14.1,1004.3,-8.6,0,"SE",1.7,"Changping"
112,2013,3,5,15,124,129,62,76,1500,92,13.5,1004.1,-8.4,0,"SE",0.8,"Changping"
113,2013,3,5,16,149,153,59,81,1500,86,13.3,1003.9,-8,0,"ESE",1.1,"Changping"
114,2013,3,5,17,151,158,74,104,1600,81,12.4,1004.5,-8.2,0,"ESE",1,"Changping"
115,2013,3,5,18,158,168,64,106,1700,81,8.9,1005,-7.8,0,"NE",0.8,"Changping"
116,2013,3,5,19,161,172,69,123,1899,81,7.7,1005.4,-7.6,0,"NNE",0.2,"Changping"
117,2013,3,5,20,173,187,68,127,2299,81,6.3,1005.9,-7.3,0,"NNE",0.7,"Changping"
118,2013,3,5,21,191,210,55,94,2100,81,5.6,1006,-7.3,0,"NNE",0.2,"Changping"
119,2013,3,5,22,181,183,52,78,1899,81,4.9,1005.8,-7,0,"N",1.7,"Changping"
120,2013,3,5,23,141,160,50,74,1899,81,3.7,1005.7,-6.9,0,"NE",0.4,"Changping"
121,2013,3,6,0,152,154,65,115,2700,81,3.9,1005.4,-6.7,0,"N",2,"Changping"
122,2013,3,6,1,180,195,52,72,2000,81,3.9,1005.3,-6.4,0,"NE",0.8,"Changping"
123,2013,3,6,2,146,153,NA,100,2399,81,3.5,1004.8,-6.5,0,"N",0.7,"Changping"
124,2013,3,6,3,170,179,55,74,NA,81,3.7,1004.7,-6.3,0,"N",1.3,"Changping"
125,2013,3,6,4,149,155,59,NA,2500,81,2.4,1004.7,-6.2,0,"N",1,"Changping"
126,2013,3,6,5,182,202,79,101,2500,81,2.1,1004.9,-5.8,0,"N",0.9,"Changping"
127,2013,3,6,6,182,187,86,94,2399,81,3.1,1005.1,-5.6,0,"N",0.2,"Changping"
128,2013,3,6,7,187,190,82,93,2700,81,4.7,1006.2,-4.9,0,"ESE",0.6,"Changping"
129,2013,3,6,8,195,200,86,85,2299,81,5.5,1006.2,-4.1,0,"SW",0.5,"Changping"
130,2013,3,6,9,193,200,81,86,2799,81,7.2,1006.1,-5.5,0,"W",0.5,"Changping"
131,2013,3,6,10,200,219,109,114,3600,81,8.8,1005.8,-5.5,0,"NNW",0.7,"Changping"
132,2013,3,6,11,239,280,123,126,3700,81,10.6,1004.6,-5,0,"N",0.9,"Changping"
133,2013,3,6,12,271,324,142,142,3799,81,12.4,1003.4,-4.7,0,"NW",0.8,"Changping"
134,2013,3,6,13,281,315,118,135,3399,81,13.4,1002.5,-4.3,0,"SE",1.2,"Changping"
135,2013,3,6,14,263,284,121,152,3600,81,13.6,1001.8,-4.1,0,"S",2.3,"Changping"
136,2013,3,6,15,293,347,118,160,3299,81,13.6,1001.9,-3.7,0,"ESE",2.2,"Changping"
137,2013,3,6,16,302,352,112,158,3100,66,13.3,1002.2,-3.9,0,"ESE",1.6,"Changping"
138,2013,3,6,17,312,342,107,141,2700,60,12,1002.7,-3.8,0,"SE",1.3,"Changping"
139,2013,3,6,18,280,300,110,135,2600,39,10.6,1003.7,-3.9,0,"SSW",1.2,"Changping"
140,2013,3,6,19,265,281,104,137,2700,37,7.1,1004.5,-3.5,0,"NNW",1.4,"Changping"
141,2013,3,6,20,268,285,107,136,3299,37,6.2,1004.9,-3.5,0,"SE",0.7,"Changping"
142,2013,3,6,21,272,281,136,156,4799,37,5.5,1004.5,-3.6,0,"ENE",0.6,"Changping"
143,2013,3,6,22,339,394,118,148,5500,35,4.7,1004.3,-3.6,0,"E",0.7,"Changping"
144,2013,3,6,23,326,360,113,140,4500,30,4.5,1004.1,-3.3,0,"S",0.9,"Changping"
145,2013,3,7,0,282,287,98,131,3899,30,5.3,1004.2,-3.3,0,"ENE",0.7,"Changping"
146,2013,3,7,1,206,249,77,117,3399,22,6.2,1004.2,-3.2,0,"E",1.4,"Changping"
147,2013,3,7,2,227,228,80,111,3000,22,3,1003.8,-3.8,0,"SW",0.5,"Changping"
148,2013,3,7,3,208,211,72,105,2899,22,1.4,1003.6,-4.3,0,"SW",1,"Changping"
149,2013,3,7,4,198,200,73,110,3700,22,1.3,1003.5,-5,0,"WNW",1.8,"Changping"
150,2013,3,7,5,201,215,67,108,4700,22,1,1003.7,-5.3,0,"NNE",1.5,"Changping"
151,2013,3,7,6,202,234,72,102,4400,22,0.2,1003.6,-5.4,0,"NNE",1,"Changping"
152,2013,3,7,7,175,206,65,95,4400,22,4.9,1003.6,-4.4,0,"N",0.1,"Changping"
153,2013,3,7,8,143,180,114,96,5099,22,7,1003.4,-3.6,0,"SSW",1.4,"Changping"
154,2013,3,7,9,140,200,92,114,4599,22,8.9,1003.2,-3.7,0,"SSE",1,"Changping"
155,2013,3,7,10,169,240,138,150,4200,22,12.5,1002.1,-5.5,0,"SE",1.1,"Changping"
156,2013,3,7,11,225,309,100,111,2299,22,15,1000.3,-4.9,0,"SE",0.8,"Changping"
157,2013,3,7,12,174,183,58,62,1300,41,16.3,998.4,-4.3,0,"ESE",1.5,"Changping"
158,2013,3,7,13,71,82,46,53,1100,65,17.3,996.7,-4.1,0,"SSW",1.4,"Changping"
159,2013,3,7,14,83,88,53,98,1600,65,16.6,995.5,-3.5,0,"ESE",1.2,"Changping"
160,2013,3,7,15,137,133,73,177,2500,65,16.8,994.7,-3.4,0,"ENE",1,"Changping"
161,2013,3,7,16,207,230,81,186,2899,65,16.6,994.1,-3.5,0,"ENE",0.8,"Changping"
162,2013,3,7,17,258,285,80,163,2799,65,14.5,993.9,-3.3,0,"NE",0.7,"Changping"
163,2013,3,7,18,264,298,77,141,2500,65,12.5,994.5,-3.4,0,"N",0.5,"Changping"
164,2013,3,7,19,241,247,105,191,3200,21,11.8,994.7,-3.2,0,"ENE",0.8,"Changping"
165,2013,3,7,20,256,286,98,199,3399,65,9.8,994.6,-2.8,0,"NNW",0.6,"Changping"
166,2013,3,7,21,262,282,96,171,3000,65,7.9,995.1,-3,0,"NNE",1.2,"Changping"
167,2013,3,7,22,238,241,82,166,3799,65,8.1,995.1,-3.4,0,"ENE",0.9,"Changping"
168,2013,3,7,23,249,261,70,145,3500,65,6.8,995,-3.2,0,"NE",1.3,"Changping"
169,2013,3,8,0,224,238,60,132,3200,65,5.9,995.3,-3,0,"NE",0,"Changping"
170,2013,3,8,1,216,227,68,140,5299,65,4.4,995.6,-3.2,0,"E",0.8,"Changping"
171,2013,3,8,2,263,292,71,141,6299,65,4,995.2,-3.5,0,"ENE",0.6,"Changping"
172,2013,3,8,3,290,328,68,131,5000,65,4.5,994.7,-3.1,0,"SE",1.4,"Changping"
173,2013,3,8,4,257,273,63,125,4700,65,16.7,994.9,-5.8,0,"NW",5.2,"Changping"
174,2013,3,8,5,233,235,57,105,3299,65,15.4,995.6,-6.2,0,"SE",0.7,"Changping"
175,2013,3,8,6,193,211,30,36,700,65,12.7,996.2,-5.4,0,"ESE",1.7,"Changping"
176,2013,3,8,7,72,135,44,85,1500,65,14.9,996.7,-5.5,0,"NE",1.3,"Changping"
177,2013,3,8,8,79,159,46,84,1700,65,11.2,997.8,-4.1,0,"ESE",1.7,"Changping"
178,2013,3,8,9,85,182,66,87,2399,65,14.5,997.9,-2.9,0,"SSW",1.7,"Changping"
179,2013,3,8,10,180,257,59.4048,94.0274,NA,65,17.3,997.3,-3.5,0,"SE",1.4,"Changping"
180,2013,3,8,11,207,264,63,96,2200,65,19.3,996.7,-3.6,0,"ESE",2.1,"Changping"
181,2013,3,8,12,179,222,43,76,1700,67,20.6,995.8,-3.9,0,"ESE",2.5,"Changping"
182,2013,3,8,13,153,202,37,75,1500,77,21.9,994.7,-4.3,0,"SE",3,"Changping"
183,2013,3,8,14,159,244,40,88,1600,86,17.6,995,1.5,0,"ESE",4.5,"Changping"
184,2013,3,8,15,443,653,80,141,4500,107,14.8,996.1,0.2,0,"S",2.5,"Changping"
185,2013,3,8,16,289,438,83,86,2899,107,13.1,996.5,-0.2,0,"ESE",4,"Changping"
186,2013,3,8,17,173,252,73,65,1899,107,11.7,996.5,-0.5,0,"SE",3.4,"Changping"
187,2013,3,8,18,141,213,69,65,1500,107,10.4,997.4,-1,0,"SE",2.7,"Changping"
188,2013,3,8,19,112,182,58,62,1399,107,9.4,997.3,-0.8,0,"ESE",2.7,"Changping"
189,2013,3,8,20,113,158,63,67,1300,107,8.6,997.1,-1.5,0,"ESE",2.8,"Changping"
190,2013,3,8,21,117,138,62,69,1100,107,7.6,996.9,-2.4,0,"ESE",1.8,"Changping"
191,2013,3,8,22,99,118,50,59,1300,107,6.8,996,-3.2,0,"ESE",1.3,"Changping"
192,2013,3,8,23,100,132,50,63,1600,107,5.6,994.5,-3,0,"ESE",0.7,"Changping"
193,2013,3,9,0,100,133,56,65,1700,107,4.3,993.1,-3,0,"NNE",1.2,"Changping"
194,2013,3,9,1,96,103,53,50,1700,107,3.9,991.9,-2.5,0,"NNE",0,"Changping"
195,2013,3,9,2,102,132,36,51,1800,107,3,991.2,-2.7,0,"N",0.7,"Changping"
196,2013,3,9,3,107,128,28,43,1500,107,2.4,989.8,-2.9,0,"NNW",1.2,"Changping"
197,2013,3,9,4,97,112,33,40,1399,107,1.9,988.9,-3,0,"NNE",0.7,"Changping"
198,2013,3,9,5,104,123,51,73,1700,107,2,989.2,-3.3,0,"NNE",0.5,"Changping"
199,2013,3,9,6,106,128,62,87,1700,107,1.8,989,-3.3,0,"NNW",0.4,"Changping"
200,2013,3,9,7,104,131,65,83,1899,107,6,990.5,-2.1,0,"NE",2.4,"Changping"
201,2013,3,9,8,116,162,82,91,2200,107,14.2,992.3,-1.5,0,"NE",2.5,"Changping"
202,2013,3,9,9,142,366,86,63,1700,107,16.8,993.8,-2.3,0,"NNW",6.2,"Changping"
203,2013,3,9,10,106,579,34,26,900,107,14.4,996.8,-7.1,0,"ENE",7.8,"Changping"
204,2013,3,9,11,28,305,8,11,400,107,12.9,999.1,-11.6,0,"NE",5.6,"Changping"
205,2013,3,9,12,35,595,3,4,300,107,10.7,1001.8,-15.8,0,"NE",4.9,"Changping"
206,2013,3,9,13,20,438,3,4,300,107,9.6,1003.9,-18.5,0,"N",6,"Changping"
207,2013,3,9,14,21,360,3,5,300,107,10.3,1005.2,-17.9,0,"NE",4.5,"Changping"
208,2013,3,9,15,22,260,4,7,300,97,10.3,1006.3,-17.9,0,"NE",5.6,"Changping"
209,2013,3,9,16,9,191,8,8,300,94,9.2,1008,-18.8,0,"NNE",7.1,"Changping"
210,2013,3,9,17,13,196,3,7,300,94,7.7,1010.2,-20,0,"N",5.1,"Changping"
211,2013,3,9,18,15,110,6,9,300,94,6.6,1013.1,-19.9,0,"N",5.2,"Changping"
212,2013,3,9,19,13,83,17,13,400,94,5.7,1015.1,-19.8,0,"NNE",3.3,"Changping"
213,2013,3,9,20,12,64,13,10,300,94,5,1017,-19.6,0,"NNE",2.5,"Changping"
214,2013,3,9,21,8,55,18,12,300,94,4.8,1017.7,-19.7,0,"NNE",3.3,"Changping"
215,2013,3,9,22,14,29,3,7,400,94,3.8,1018.1,-19.8,0,"N",1.2,"Changping"
216,2013,3,9,23,8,22,3,8,400,94,3.4,1018,-20.1,0,"NE",1.1,"Changping"
217,2013,3,10,0,12,20,3,10,500,94,4.4,1017.8,-20.1,0,"NW",2,"Changping"
218,2013,3,10,1,13,19,7,14,500,94,4.9,1018.1,-20.4,0,"NW",3,"Changping"
219,2013,3,10,2,10,11,8,15,600,94,4.5,1017.9,-20,0,"NW",3.3,"Changping"
220,2013,3,10,3,3,7,9,24,NA,94,4.1,1018.1,-20.3,0,"NW",2.5,"Changping"
221,2013,3,10,4,3,8,11,24,400,94,4.7,1018.6,-19.8,0,"NW",3,"Changping"
222,2013,3,10,5,3,14,19,19,300,94,4.3,1018.8,-20.1,0,"NW",3.3,"Changping"
223,2013,3,10,6,10,13,22,20,300,94,3.6,1018.9,-18.6,0,"ESE",1.2,"Changping"
224,2013,3,10,7,12,18,27,43,500,94,5.7,1019.8,-19,0,"WNW",3.3,"Changping"
225,2013,3,10,8,20,46,31,67,1100,94,8,1019.8,-18.8,0,"NW",2.8,"Changping"
226,2013,3,10,9,16,17,14,31,600,94,9.4,1019.2,-18.7,0,"NNW",3.2,"Changping"
227,2013,3,10,10,6,10,9,16,400,94,10.6,1018.4,-16.8,0,"S",2.5,"Changping"
228,2013,3,10,11,12,32,14,25,400,94,10.4,1018.1,-16.9,0,"SE",2,"Changping"
229,2013,3,10,12,21,48,12,24,400,94,11.3,1017.1,-17.2,0,"S",3.6,"Changping"
230,2013,3,10,13,20,36,11,20,500,94,12.1,1016,-16.5,0,"SSW",2.8,"Changping"
231,2013,3,10,14,22,37,12,19,400,92,11.9,1015.1,-15.7,0,"S",3.7,"Changping"
232,2013,3,10,15,27,45,11,19,400,103,11.7,1014.7,-15.9,0,"S",4.2,"Changping"
233,2013,3,10,16,40,69,13,22,400,103,10.9,1014.5,-14.8,0,"SSW",1.2,"Changping"
234,2013,3,10,17,41,75,30,28,500,103,9.5,1014.6,-15.1,0,"SSW",3.2,"Changping"
235,2013,3,10,18,47,82,58,44,500,103,8.8,1015.1,-13.6,0,"ESE",1.6,"Changping"
236,2013,3,10,19,51,102,30,44,600,103,7.2,1015.5,-13.1,0,"ESE",1.3,"Changping"
237,2013,3,10,20,69,118,29,73,900,103,5.8,1015.7,-12.8,0,"E",0.8,"Changping"
238,2013,3,10,21,80,118,35,68,1100,103,4.7,1015.7,-12.3,0,"ENE",1,"Changping"
239,2013,3,10,22,95,131,42,81,1300,103,4.2,1015.5,-12.3,0,"E",0,"Changping"
240,2013,3,10,23,93,127,41,73,1300,103,2.3,1015.4,-12.4,0,"ESE",0.8,"Changping"
241,2013,3,11,0,79,107,34,53,1100,103,1.6,1015.2,-11.6,0,"E",0,"Changping"
242,2013,3,11,1,69,89,26,38,1000,103,0.5,1015,-11.6,0,"NE",0.5,"Changping"
243,2013,3,11,2,91,137,36,81,2100,103,0.1,1014.3,-11.3,0,"NNW",0.9,"Changping"
244,2013,3,11,3,78,102,34,58,1200,103,-1.4,1014.1,-10.8,0,"N",0.9,"Changping"
245,2013,3,11,4,76,98,32,59,1300,103,-2,1014,-10.8,0,"NW",1,"Changping"
246,2013,3,11,5,91,141,31,83,2299,103,-1.8,1013.5,-10.9,0,"ESE",0.6,"Changping"
247,2013,3,11,6,98,164,37,78,2100,103,-1.7,1014,-10.3,0,"SE",0.6,"Changping"
248,2013,3,11,7,83,109,34,73,1399,103,-0.2,1014.3,-9.6,0,"N",1.4,"Changping"
249,2013,3,11,8,114,173,53,79,2299,103,2.7,1014.2,-10.6,0,"W",1,"Changping"
250,2013,3,11,9,120,186,67,82,2100,103,4.9,1013.7,-9.7,0,"SSW",0.9,"Changping"
251,2013,3,11,10,125,180,96,85,1800,103,6.3,1012.9,-8.4,0,"SE",2.2,"Changping"
252,2013,3,11,11,117,153,70,66,1399,103,6.8,1011.7,-8.8,0,"ESE",1.8,"Changping"
253,2013,3,11,12,129,153,78,70,1500,103,8.3,1010.4,-9.2,0,"ESE",0.9,"Changping"
254,2013,3,11,13,128,153,75,74,1399,103,9,1009.2,-8.1,0,"SE",1.2,"Changping"
255,2013,3,11,14,150,181,85,97,1700,103,9.8,1007.8,-7.9,0,"SSW",1.4,"Changping"
256,2013,3,11,15,152,170,89,102,1600,103,10,1007,-7.7,0,"ESE",1.5,"Changping"
257,2013,3,11,16,150,172,103,105,1500,96,10,1006.2,-7.7,0,"SE",1.8,"Changping"
258,2013,3,11,17,148,173,119,105,1500,75,9.8,1006.1,-7,0,"ESE",1.9,"Changping"
259,2013,3,11,18,148,187,131,96,1700,72,9.7,1006.7,-6.2,0,"SE",1.8,"Changping"
260,2013,3,11,19,155,222,160,115,2000,47,9.5,1006.9,-6.4,0,"ESE",1.1,"Changping"
261,2013,3,11,20,169,233,164,118,2299,47,9.4,1007.2,-6.1,0,"ESE",1.8,"Changping"
