"No","year","month","day","hour","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","wd","WSPM","station"
26,2013,3,2,1,3,10,10,27,500,60,-1.6,1033.2,-17.4,0,"ENE",0,"Tiantan"
27,2013,3,2,2,4,8,NA,25,400,57,-2.2,1032.9,-16.7,0,"N",0,"Tiantan"
28,2013,3,2,3,9,10,8,26,NA,83,-3.1,1032.6,-15.8,0,"N",0,"Tiantan"
29,2013,3,2,4,3,8,7,NA,500,54,-3.1,1032.7,-16.1,0,"N",0,"Tiantan"
30,2013,3,2,5,6,10,10,26,400,37,-2.4,1032.1,-18.1,0,"NNE",0.8,"Tiantan"
31,2013,3,2,6,5,8,11,37,500,29,-2.3,1031.3,-18.4,0,"N",1.5,"Tiantan"
32,2013,3,2,7,3,6,15,61,700,13,-1.9,1031.9,-18.5,0,"N",1.4,"Tiantan"
33,2013,3,2,8,12,15,15,54,700,22,-0.9,1031.7,-18,0,"NNE",1.6,"Tiantan"
34,2013,3,2,9,13,20,19,60,700,18,0.1,1031.7,-18.1,0,"NE",0.5,"Tiantan"
35,2013,3,2,10,18,23,22,60,700,20,1.5,1031.2,-18,0,"ENE",0.6,"Tiantan"
36,2013,3,2,11,16,22,21,64,900,17,2.6,1030.2,-18.2,0,"SW",3.1,"Tiantan"
37,2013,3,2,12,26,34,26,58,900,27,3.8,1029,-17.8,0,"SSW",1.1,"Tiantan"
38,2013,3,2,13,27,34,24,44,700,44,3.8,1027.6,-17.8,0,"S",1,"Tiantan"
39,2013,3,2,14,35,40,24,35,800,53,3.9,1026.8,-18.3,0,"SSW",0.4,"Tiantan"
40,2013,3,2,15,35,38,48,45,1200,48,4.3,1026.2,-18,0,"SSW",1.5,"Tiantan"
41,2013,3,2,16,48,58,52,49,1100,43,4.1,1025.4,-16.9,0,"SSW",1.9,"Tiantan"
42,2013,3,2,17,56,64,49,46,1000,47,3.2,1025.3,-16,0,"WSW",1.3,"Tiantan"
43,2013,3,2,18,49,52,52,51,1100,39,2.2,1025.4,-15.8,0,"NE",0.4,"Tiantan"
44,2013,3,2,19,64,70,43,55,1100,26,1.6,1025,-15.4,0,"N",0.1,"Tiantan"
45,2013,3,2,20,63,75,44,72,1300,10,0.7,1025,-15.3,0,"N",1,"Tiantan"
46,2013,3,2,21,73,82,40,78,1600,4,0.5,1024.8,-15.1,0,"N",0.2,"Tiantan"
47,2013,3,2,22,79,79,36,76,2000,6,-1,1024.2,-14.6,0,"ENE",0,"Tiantan"
48,2013,3,2,23,98,106,39,79,2200,4,-1.3,1023.2,-14.5,0,"N",0,"Tiantan"
49,2013,3,3,0,84,97,39,80,2299,4,-2.2,1022.3,-12.8,0,"N",0,"Tiantan"
50,2013,3,3,1,85,93,54,83,2500,6,-1.8,1021.4,-13.3,0,"W",0.7,"Tiantan"
51,2013,3,3,2,110,119,68,87,2200,6,-2.4,1020.4,-13.3,0,"E",1.3,"Tiantan"
52,2013,3,3,3,112,119,89,86,2200,5,-3.3,1019.4,-12.5,0,"ESE",1.2,"Tiantan"
53,2013,3,3,4,113,123,82,83,2200,4,-4.2,1019,-12.6,0,"E",0.1,"Tiantan"
54,2013,3,3,5,84,104,37,72,2100,4,-5.2,1018.5,-11.6,0,"NE",0.9,"Tiantan"
55,2013,3,3,6,77,86,27,69,2200,4,-5.4,1018.3,-11.3,0,"ENE",0,"Tiantan"
56,2013,3,3,7,73,78,21,67,2600,5,-3.3,1018.6,-9.8,0,"N",0.1,"Tiantan"
57,2013,3,3,8,74,81,41,70,2799,6,1.2,1018.1,-13.7,0,"N",0.8,"Tiantan"
58,2013,3,3,9,90,108,100,82,2200,8,4,1017.6,-13.4,0,"SE",0.6,"Tiantan"
59,2013,3,3,10,96,97,103,90,2399,8,6.8,1016.7,-13.5,0,"SSW",1.1,"Tiantan"
60,2013,3,3,11,96,106,101,100,2700,10,9.5,1015.6,-13.7,0,"W",0.5,"Tiantan"
61,2013,3,3,12,105,127,91,110,2700,11,13.4,1014.4,-13.6,0,"WNW",1.8,"Tiantan"
62,2013,3,3,13,114,124,56,97,2100,21,15.5,1013,-13.8,0,"NW",4,"Tiantan"
63,2013,3,3,14,92,96,46,92,1700,35,16.4,1012.4,-15.4,0,"W",7,"Tiantan"
64,2013,3,3,15,102,137,44,65,1300,64,16.6,1012,-15.2,0,"WNW",4.7,"Tiantan"
65,2013,3,3,16,98,144,28,47,900,70,15.8,1012.2,-14.7,0,"ENE",1.3,"Tiantan"
66,2013,3,3,17,77,130,33,57,1100,63,12.6,1013,-13.4,0,"SSW",1.3,"Tiantan"
67,2013,3,3,18,84,139,60,90,1600,38,9.9,1014.1,-10.3,0,"WNW",1,"Tiantan"
68,2013,3,3,19,128,207,61,109,1899,12,6.8,1014.9,-9.6,0,"W",0,"Tiantan"
69,2013,3,3,20,141,205,54,104,2000,7,5.2,1015.2,-8.3,0,"W",0,"Tiantan"
70,2013,3,3,21,142,186,42,98,1899,6,4,1015.4,-9.1,0,"N",0.2,"Tiantan"
71,2013,3,3,22,107,110,30,76,1500,5,2.7,1015.8,-8.4,0,"WNW",0.4,"Tiantan"
72,2013,3,3,23,69,96,28,77,1600,4,7.1,1016.7,-12.2,0,"N",0.4,"Tiantan"
73,2013,3,4,0,44,50,35,84,4200,8,9.9,1017.5,-14.1,0,"N",4.9,"Tiantan"
74,2013,3,4,1,52,79,29,62,1300,15,9.3,1018.4,-13.9,0,"NNW",3.6,"Tiantan"
75,2013,3,4,2,11,20,6,17,500,62,8.4,1018.7,-13.9,0,"N",1.5,"Tiantan"
76,2013,3,4,3,13,40,3,10,400,74,7.4,1018.6,-14.2,0,"N",3.6,"Tiantan"
77,2013,3,4,4,6,30,8,22,500,57,6.2,1019.6,-15.2,0,"NNW",2.7,"Tiantan"
78,2013,3,4,5,7,22,15,39,700,34,6,1020.1,-14.2,0,"NW",2.4,"Tiantan"
79,2013,3,4,6,9,36,22,49,700,25,4.2,1020.8,-12.7,0,"NW",2,"Tiantan"
80,2013,3,4,7,10,28,25,57,1200,11,7.2,1021.5,-12.6,0,"NNW",3.2,"Tiantan"
81,2013,3,4,8,14,46,28,67,1399,9,8.6,1022.3,-14.4,0,"NE",2.8,"Tiantan"
82,2013,3,4,9,21,32,26,51,1000,29,9.9,1022.6,-14.8,0,"N",2.4,"Tiantan"
83,2013,3,4,10,20,27,13,33,700,53,11.5,1022.3,-14.3,0,"N",0,"Tiantan"
84,2013,3,4,11,13,18,13,30,600,61,12.3,1022,-15.4,0,"N",2.4,"Tiantan"
85,2013,3,4,12,16,27,11,28,600,66,13.9,1020.6,-16.2,0,"N",3.3,"Tiantan"
86,2013,3,4,13,14,24,8,24,500,72,14.8,1019.5,-15.5,0,"N",1.4,"Tiantan"
87,2013,3,4,14,16,18,8,20,500,79,15.3,1018.6,-15.1,0,"E",1.3,"Tiantan"
88,2013,3,4,15,5,11,8,27,500,76,15.6,1018.1,-14.8,0,"SSW",2,"Tiantan"
89,2013,3,4,16,15,19,10,27,500,82,14.7,1017.5,-15.5,0,"SW",2.9,"Tiantan"
90,2013,3,4,17,17,27,8,25,400,99,13.2,1017.8,-15.7,0,"SW",3,"Tiantan"
91,2013,3,4,18,22,29,10,29,500,86,12.6,1018.3,-13.4,0,"SW",2.9,"Tiantan"
92,2013,3,4,19,25,42,13,44,600,61,12,1018.5,-13.1,0,"WSW",2.7,"Tiantan"
93,2013,3,4,20,31,62,18,57,700,42,10.9,1018.8,-11.9,0,"SE",1.4,"Tiantan"
94,2013,3,4,21,44,63,20,55,800,48,10.2,1018.8,-11.8,0,"SW",2,"Tiantan"
95,2013,3,4,22,53,73,24,69,1200,27,10,1018.5,-12,0,"SW",3,"Tiantan"
96,2013,3,4,23,58,79,37,83,1500,99,9.4,1017.5,-11.3,0,"SSW",2.7,"Tiantan"
97,2013,3,5,0,71,75,53,58,1200,99,8.8,1017,-10.7,0,"SSW",2.1,"Tiantan"
98,2013,3,5,1,76,96,82,56,1300,99,7.8,1016.5,-10.6,0,"SSE",1.3,"Tiantan"
99,2013,3,5,2,98,116,70,59,1300,99,4.7,1016.1,-10.6,0,"S",0,"Tiantan"
100,2013,3,5,3,100,117,71,68,1600,99,4.5,1015.7,-9.3,0,"N",0,"Tiantan"
101,2013,3,5,4,108,118,62,71,1700,99,1.3,1015.7,-8.8,0,"ESE",1.2,"Tiantan"
102,2013,3,5,5,130,133,40,68,1899,99,0.4,1015.7,-9.6,0,"ENE",0.8,"Tiantan"
103,2013,3,5,6,125,134,22,61,1899,99,-0.2,1015.5,-8.4,0,"ENE",1,"Tiantan"
104,2013,3,5,7,120,123,32,67,2399,99,2.1,1015.4,-8.6,0,"E",0.9,"Tiantan"
105,2013,3,5,8,103,123,65,75,3100,99,5,1015.1,-8.9,0,"E",1,"Tiantan"
106,2013,3,5,9,114,133,93,86,3200,99,6.7,1014.5,-8.9,0,"E",1.3,"Tiantan"
107,2013,3,5,10,127,154,86,105,3399,99,9.1,1013.8,-8.5,0,"E",0.9,"Tiantan"
108,2013,3,5,11,142,163,84,114,2899,99,10.9,1012.8,-8.4,0,"ESE",1.3,"Tiantan"
109,2013,3,5,12,151,164,88,133,3000,14,12.3,1011.4,-8.8,0,"E",0,"Tiantan"
110,2013,3,5,13,161,180,88,156,3200,99,13,1010.1,-8.3,0,"ENE",1.5,"Tiantan"
111,2013,3,5,14,182,184,92,168,3200,99,13.3,1009.5,-8,0,"ENE",1.6,"Tiantan"
112,2013,3,5,15,198,200,108,135,2299,99,13.8,1009.1,-7.6,0,"E",1.9,"Tiantan"
113,2013,3,5,16,168,198,109,94,1800,99,13.2,1009,-7.5,0,"ENE",1.8,"Tiantan"
114,2013,3,5,17,150,179,109,72,1600,94,11.6,1009.4,-7.3,0,"NNE",0.7,"Tiantan"
115,2013,3,5,18,147,170,105,86,1800,94,9.4,1009.8,-5.7,0,"ESE",0.7,"Tiantan"
116,2013,3,5,19,162,179,90,155,2799,94,6.7,1010.4,-5,0,"ESE",0.1,"Tiantan"
117,2013,3,5,20,198,216,61,145,2500,94,5.2,1010.7,-4.7,0,"N",0,"Tiantan"
118,2013,3,5,21,199,200,58,140,3100,94,4.3,1010.5,-2.6,0,"ENE",1,"Tiantan"
119,2013,3,5,22,184,201,57,137,3399,94,4.3,1010.7,-4.2,0,"E",0.8,"Tiantan"
120,2013,3,5,23,186,197,59,131,3200,94,4.9,1010.5,-5.8,0,"E",0,"Tiantan"
121,2013,3,6,0,187,198,68,129,3299,94,5.6,1010.4,-7,0,"NE",0.8,"Tiantan"
122,2013,3,6,1,198,199,67,134,3399,94,3.5,1010.2,-6,0,"NNE",0.5,"Tiantan"
123,2013,3,6,2,199,226,NA,124,2799,94,6.3,1009.9,-7,0,"NE",1,"Tiantan"
124,2013,3,6,3,173,186,87,122,NA,94,6.3,1009.6,-7,0,"NE",0.7,"Tiantan"
125,2013,3,6,4,157,162,68,NA,2500,94,5.1,1009.5,-6.5,0,"NE",1,"Tiantan"
126,2013,3,6,5,151,165,82,133,2500,94,4.6,1009.8,-6.3,0,"NE",0.7,"Tiantan"
127,2013,3,6,6,184,155,79,130,2600,94,4.1,1010.3,-6.2,0,"N",0.8,"Tiantan"
128,2013,3,6,7,160,164,112,130,2899,94,5.3,1011,-6,0,"NE",0.9,"Tiantan"
129,2013,3,6,8,197,198,109,113,2600,94,6.9,1010.8,-6.5,0,"NNW",1.3,"Tiantan"
130,2013,3,6,9,158,192,88,105,2600,94,8.4,1010.8,-6.6,0,"N",0.8,"Tiantan"
131,2013,3,6,10,145,174,84,103,2600,94,8.8,1010.4,-6.2,0,"NE",1.1,"Tiantan"
132,2013,3,6,11,175,178,89,109,2799,94,9.5,1009.5,-6,0,"ENE",1,"Tiantan"
133,2013,3,6,12,186,201,106,113,3000,94,10.4,1008.5,-5.6,0,"ENE",0.2,"Tiantan"
134,2013,3,6,13,199,204,119,122,3000,94,11.5,1007.6,-5.1,0,"SSE",0.8,"Tiantan"
135,2013,3,6,14,216,218,119,129,3000,94,13.2,1006.9,-4.5,0,"SSW",1,"Tiantan"
136,2013,3,6,15,195,226,143,129,3000,94,14.7,1007,-4.6,0,"SW",1.3,"Tiantan"
137,2013,3,6,16,229,232,144,140,3299,94,14.6,1007.2,-4.7,0,"SSW",0,"Tiantan"
138,2013,3,6,17,235,243,150,141,3200,66,11.8,1007.9,-4.4,0,"W",0.6,"Tiantan"
139,2013,3,6,18,234,251,133,143,3299,24,8.5,1008.5,-4,0,"WNW",0,"Tiantan"
140,2013,3,6,19,239,255,97,141,3299,24,8.5,1009.3,-4.4,0,"WSW",0.4,"Tiantan"
141,2013,3,6,20,230,238,74,139,3500,24,5.8,1009.9,-3.6,0,"WSW",0.2,"Tiantan"
142,2013,3,6,21,196,227,69,137,3600,24,5.3,1009.4,-4,0,"WSW",0.7,"Tiantan"
143,2013,3,6,22,202,232,73,130,3700,24,8.3,1009.3,-3.6,0,"SE",1.8,"Tiantan"
144,2013,3,6,23,204,228,57,124,4099,24,5,1009.4,-3.3,0,"NNE",1,"Tiantan"
145,2013,3,7,0,209,230,62,123,4299,24,2.9,1009.2,-3.2,0,"E",0.6,"Tiantan"
146,2013,3,7,1,219,245,54,118,4200,24,2.2,1009,-3.3,0,"WSW",1.6,"Tiantan"
147,2013,3,7,2,259,276,55,119,4200,24,3.3,1008.9,-3.3,0,"ENE",1.6,"Tiantan"
148,2013,3,7,3,222,258,44,105,4299,24,1.2,1008.3,-3.9,0,"SSE",0.4,"Tiantan"
149,2013,3,7,4,215,240,29,95,4299,24,0.9,1008.5,-2.5,0,"NE",1.4,"Tiantan"
150,2013,3,7,5,211,226,19,94,4500,24,0.5,1008.6,-3.4,0,"E",0.9,"Tiantan"
151,2013,3,7,6,214,223,18,94,4900,24,-0.4,1008.4,-3.3,0,"E",0.1,"Tiantan"
152,2013,3,7,7,209,222,16,94,5200,24,2.6,1008.7,-1.8,0,"N",0,"Tiantan"
153,2013,3,7,8,243,220,28,92,6900,24,8.9,1008.7,-2.1,0,"ESE",0.9,"Tiantan"
154,2013,3,7,9,244,261,110,142,6900,24,9.4,1007.9,-2.6,0,"E",1.1,"Tiantan"
155,2013,3,7,10,296,314,136,210,7700,24,10.5,1007.2,-2.6,0,"E",1,"Tiantan"
156,2013,3,7,11,366,409,148,228,6799,24,14.7,1005.5,-2.3,0,"ESE",3.2,"Tiantan"
157,2013,3,7,12,390,412,161,230,5700,24,16,1003.2,-2.5,0,"SSE",2.7,"Tiantan"
158,2013,3,7,13,386,392,133,168,3799,44,17.9,1001.8,-3,0,"SSW",2.5,"Tiantan"
159,2013,3,7,14,285,293,99,114,3399,93,18.1,1000.5,-3.4,0,"SW",1.8,"Tiantan"
160,2013,3,7,15,317,326,86,108,3100,105,19.5,999.3,-4.8,0,"SW",3,"Tiantan"
161,2013,3,7,16,240,319,55,68,1800,107,19.1,998.9,-3.8,0,"SSE",0.9,"Tiantan"
162,2013,3,7,17,161,175,70,77,1899,107,17.3,998.5,-3.5,0,"SE",0.4,"Tiantan"
163,2013,3,7,18,206,214,67,87,1800,107,12.5,998.9,-2.2,0,"N",0.7,"Tiantan"
164,2013,3,7,19,183,184,64,125,2399,24,11.2,999.4,-1.6,0,"N",1,"Tiantan"
165,2013,3,7,20,178,196,87,165,3700,107,10.2,999.6,0.2,0,"NW",0.5,"Tiantan"
166,2013,3,7,21,236,265,96,191,4200,107,8.6,999.5,0.1,0,"N",0.6,"Tiantan"
167,2013,3,7,22,301,352,66,192,4900,107,8.1,1000.1,-0.9,0,"E",0.8,"Tiantan"
168,2013,3,7,23,390,427,41,179,5099,107,7,1000,-1.4,0,"SE",0.4,"Tiantan"
169,2013,3,8,0,437,416,88,189,5700,107,5.4,1000,-1.5,0,"ENE",0.9,"Tiantan"
170,2013,3,8,1,424,442,33,174,5099,107,5.3,1000.2,-1.8,0,"WNW",0.9,"Tiantan"
171,2013,3,8,2,456,411,22,168,5599,107,4.1,999.9,-2.3,0,"WNW",0,"Tiantan"
172,2013,3,8,3,382,422,26,155,5099,107,3.5,999.8,-2.5,0,"SW",0.6,"Tiantan"
173,2013,3,8,4,377,305,31,142,4299,107,3.4,1000.2,-2.6,0,"WSW",1,"Tiantan"
174,2013,3,8,5,335,268,22,128,4099,107,3.4,1001,-2,0,"WNW",0.2,"Tiantan"
175,2013,3,8,6,NA,NA,NA,NA,NA,107,3.5,1001.6,-2.5,0,"E",0.7,"Tiantan"
176,2013,3,8,7,NA,NA,NA,NA,NA,107,6.6,1002.2,-0.9,0,"S",0.1,"Tiantan"
177,2013,3,8,8,3,3,31,88,7400,107,11.6,1002.3,-1.9,0,"ESE",1,"Tiantan"
178,2013,3,8,9,3,12,105,178,8199,107,16.6,1002.6,-3.5,0,"S",1,"Tiantan"
179,2013,3,8,10,NA,373,116.2392,211.6643,NA,107,19.9,1002.4,-5.2,0,"E",0.9,"Tiantan"
180,2013,3,8,11,266,260,81,183,4900,107,21.2,1002,-2.7,0,"SE",3.1,"Tiantan"
181,2013,3,8,12,167,192,47,126,2500,107,21.7,1001.1,-4.4,0,"SSW",2.9,"Tiantan"
182,2013,3,8,13,146,172,38,80,1600,107,17.2,1001,0.8,0,"SE",3.5,"Tiantan"
183,2013,3,8,14,207,356,66,93,2899,107,13.8,1001.2,-0.3,0,"SE",4.9,"Tiantan"
184,2013,3,8,15,272,386,84,97,2899,107,11.9,1001.5,-2,0,"ESE",5.1,"Tiantan"
185,2013,3,8,16,162,211,59,68,1700,103,10.9,1001.7,-1.5,0,"SE",2.4,"Tiantan"
186,2013,3,8,17,104,120,41,48,1000,92,9.9,1001.9,-1.5,0,"SSE",1.6,"Tiantan"
187,2013,3,8,18,84,89,36,43,900,92,9.2,1002.4,-1,0,"SE",1.3,"Tiantan"
188,2013,3,8,19,86,89,33,46,1100,92,8.4,1002.4,-2.3,0,"ESE",1.9,"Tiantan"
189,2013,3,8,20,61,94,37,58,1100,92,7.2,1002.2,-3.7,0,"ESE",3,"Tiantan"
190,2013,3,8,21,57,67,32,46,1200,92,6,1002,-4.5,0,"ESE",1.9,"Tiantan"
191,2013,3,8,22,90,92,47,64,1700,92,5.9,1001.1,-5.1,0,"S",1,"Tiantan"
192,2013,3,8,23,57,76,57,55,1800,92,5.3,999.2,-5.1,0,"SSE",0.4,"Tiantan"
193,2013,3,9,0,55,71,58,55,1899,92,4.4,997.9,-4.9,0,"SSE",0,"Tiantan"
194,2013,3,9,1,62,90,59,54,2299,92,3,996.9,-4.2,0,"N",0.1,"Tiantan"
195,2013,3,9,2,76,107,43,58,2500,92,2.6,995.9,-3.7,0,"ENE",1.2,"Tiantan"
196,2013,3,9,3,82,101,32,62,2700,92,2.3,994.7,-4.2,0,"E",0.9,"Tiantan"
197,2013,3,9,4,80,83,21,58,2600,92,1.7,993.7,-4,0,"E",0,"Tiantan"
198,2013,3,9,5,80,89,19,56,2799,92,2.4,993.9,-3.9,0,"NNW",1.7,"Tiantan"
199,2013,3,9,6,84,93,27,65,2799,92,4,994.1,-3.5,0,"NW",1.4,"Tiantan"
200,2013,3,9,7,113,124,60,86,2700,92,5,994.7,-2.8,0,"ENE",1.7,"Tiantan"
201,2013,3,9,8,119,140,70,86,2500,92,7,996,-3.3,0,"SSE",0.4,"Tiantan"
202,2013,3,9,9,117,163,82,83,2399,92,14.3,997.3,-1.8,0,"NNW",5.3,"Tiantan"
203,2013,3,9,10,141,272,86,79,2100,92,17.3,999.6,-5.9,0,"NNW",7.5,"Tiantan"
204,2013,3,9,11,104,605,42,43,1100,92,13.8,1002.9,-10.9,0,"N",6.1,"Tiantan"
205,2013,3,9,12,87,NA,6,20,500,92,11.7,1005.8,-16.8,0,"N",9.2,"Tiantan"
206,2013,3,9,13,67,839,3,19,500,92,9.9,1008.5,-19.3,0,"N",6.4,"Tiantan"
207,2013,3,9,14,46,634,3,18,400,84,9.5,1009.8,-19.6,0,"N",7.1,"Tiantan"
208,2013,3,9,15,25,390,3,18,400,84,9.7,1011.1,-19.4,0,"NNW",4.7,"Tiantan"
209,2013,3,9,16,16,234,3,17,400,84,10,1012.8,-20.3,0,"NNW",6.2,"Tiantan"
210,2013,3,9,17,18,183,3,19,400,84,8.9,1014.7,-20.1,0,"NNW",6.5,"Tiantan"
211,2013,3,9,18,17,154,3,17,400,85,7.9,1017.5,-20.8,0,"NNE",5.2,"Tiantan"
212,2013,3,9,19,16,103,3,19,400,85,6.9,1019.2,-20.6,0,"NNW",7.1,"Tiantan"
213,2013,3,9,20,18,129,3,16,400,85,6.1,1021,-20.3,0,"N",8.8,"Tiantan"
214,2013,3,9,21,12,70,3,19,400,85,5.6,1022.6,-19.9,0,"N",4.5,"Tiantan"
215,2013,3,9,22,10,45,3,16,300,85,5.3,1023.1,-20.1,0,"NNE",2.4,"Tiantan"
216,2013,3,9,23,3,26,4,16,400,85,4.3,1023.4,-20.1,0,"NNE",1.6,"Tiantan"
217,2013,3,10,0,9,61,5,24,400,85,2.1,1022.9,-17.5,0,"ESE",1.6,"Tiantan"
218,2013,3,10,1,6,32,6,29,400,85,0.2,1023.2,-16.6,0,"E",0.5,"Tiantan"
219,2013,3,10,2,10,63,7,42,400,85,-1.6,1023.1,-15.8,0,"N",0,"Tiantan"
220,2013,3,10,3,12,14,8,49,NA,85,-0.9,1023.3,-15.9,0,"N",0,"Tiantan"
221,2013,3,10,4,19,56,6,49,900,85,-1.9,1024,-14.7,0,"NNE",0,"Tiantan"
222,2013,3,10,5,18,47,9,67,1300,85,-2.8,1024.1,-13.4,0,"N",0,"Tiantan"
223,2013,3,10,6,19,34,9,68,1399,85,-2.1,1024.4,-13.3,0,"N",0.1,"Tiantan"
224,2013,3,10,7,26,50,7,63,1500,85,3.7,1025.4,-15.6,0,"WSW",3,"Tiantan"
225,2013,3,10,8,27,41,22,61,1000,85,5.7,1025.5,-16.8,0,"SW",2.8,"Tiantan"
226,2013,3,10,9,24,44,39,49,800,85,6.8,1025,-17.3,0,"SW",5.2,"Tiantan"
227,2013,3,10,10,27,76,27,35,900,85,8.7,1024.3,-17.4,0,"SSW",3.1,"Tiantan"
228,2013,3,10,11,31,70,24,27,800,85,9.9,1023.7,-17.3,0,"WSW",2.4,"Tiantan"
229,2013,3,10,12,30,65,25,26,600,85,11.3,1022.8,-17.2,0,"SW",1.3,"Tiantan"
230,2013,3,10,13,33,59,20,20,500,85,11.2,1021.7,-17.2,0,"SSW",3.8,"Tiantan"
231,2013,3,10,14,34,36,18,19,500,91,11.4,1020.8,-16.1,0,"SSW",3.9,"Tiantan"
232,2013,3,10,15,38,60,16,17,400,97,11.3,1020.4,-16.2,0,"SSW",3.9,"Tiantan"
233,2013,3,10,16,32,53,20,19,400,97,10.8,1020.2,-14.9,0,"SW",4.6,"Tiantan"
234,2013,3,10,17,45,68,23,25,500,97,9.6,1020.2,-14.3,0,"SSW",3,"Tiantan"
235,2013,3,10,18,54,70,23,27,600,97,8.9,1020.6,-13.5,0,"SSW",3.7,"Tiantan"
236,2013,3,10,19,67,105,29,37,700,97,8.3,1020.9,-12.8,0,"SSW",3.2,"Tiantan"
237,2013,3,10,20,78,117,34,67,1000,97,7.6,1021.1,-12.3,0,"S",2.4,"Tiantan"
238,2013,3,10,21,87,118,37,78,1200,97,7.2,1021.2,-12.1,0,"SSW",2.8,"Tiantan"
239,2013,3,10,22,95,133,43,89,1399,97,6.8,1020.6,-11.9,0,"SW",2.3,"Tiantan"
240,2013,3,10,23,98,124,39,88,1500,97,6.7,1020.7,-12.5,0,"SW",2.4,"Tiantan"
241,2013,3,11,0,86,113,59,57,1000,97,5.3,1020.5,-11.3,0,"S",0.9,"Tiantan"
242,2013,3,11,1,96,122,66,64,1200,97,4.5,1020.1,-11.2,0,"S",0.8,"Tiantan"
243,2013,3,11,2,102,120,62,67,1300,97,3.6,1019.3,-10.5,0,"S",0.4,"Tiantan"
244,2013,3,11,3,104,121,68,66,1200,97,2.4,1019,-9.9,0,"SE",0.4,"Tiantan"
245,2013,3,11,4,104,118,63,70,1300,97,0.2,1018.9,-9,0,"SE",1.6,"Tiantan"
246,2013,3,11,5,108,110,52,65,1300,97,1.5,1018.9,-8.9,0,"SE",0.1,"Tiantan"
247,2013,3,11,6,100,105,37,64,1300,97,-0.2,1019.1,-8.2,0,"ESE",0.8,"Tiantan"
248,2013,3,11,7,88,95,35,72,1300,97,2.1,1019.2,-7.8,0,"E",0.8,"Tiantan"
249,2013,3,11,8,103,116,49,73,1500,97,5,1019.1,-8.2,0,"E",0.8,"Tiantan"
250,2013,3,11,9,113,138,85,78,1700,97,6,1018.6,-8.7,0,"SSE",2.3,"Tiantan"
251,2013,3,11,10,121,149,115,78,1600,97,7.5,1017.8,-8.6,0,"E",2.2,"Tiantan"
252,2013,3,11,11,142,148,128,81,1700,97,9.1,1016.5,-9.4,0,"ESE",2,"Tiantan"
